"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"EC7X6Q8C","book","1988","Hassig, Ross","Aztec Warfare: Imperial Expansion and Political Control","","978-0-8061-2773-6","","","","In exploring the pattern and methods of Aztec expansion, Ross Hassig focuses on political and economic factors. Because they lacked numerical superiority, faced logistical problems presented by the terrain, and competed with agriculture for manpower, the Aztecs relied as much on threats and the image of power as on military might to subdue enemies and hold them in their orbit. Hassig describes the role of war in the everyday life of the capital, Tenochtitlan: the place of the military in Aztec society; the education and training of young warriors; the organization of the army; the use of weapons and armor; and the nature of combat.","1988","2022-05-31 10:46:08","2022-05-31 10:46:08","","","428","","","","","Aztec Warfare","","","","","University of Oklahoma Press","","en","","","","","Google Books","","Google-Books-ID: 7M1o9g8MARgC","","","https://books.google.co.kr/books?id=7M1o9g8MARgC","","History / General; History / World; History / Latin America / Mexico; History / Military / General; History / Native American","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AZCM2G4C","journalArticle","1988","Hauser, Marc","Invention and social transmission : new data from wild vervet monkeys","Machiavellian Intelligence : Social Expertise and the Evolution of Intellect in Monkeys, Apes and Man","","","","https://cir.nii.ac.jp/crid/1570572700282035712","","1988","2022-05-31 10:46:06","2022-07-04 03:43:07","2022-05-31 10:46:07","","","","","","","Invention and social transmission","","","","","","","","","","","","cir.nii.ac.jp","","Publisher: Clarendon Press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X3ZX3KRC","book","1992","Hassig, Ross","Aztec and Spanish conquest in Mesoamerica","","","","","","","1992","2022-05-31 10:45:02","2022-05-31 10:45:02","","","","","","","","","","","","","School of America Research Press: Ferguson, BR, Whitehead, NL (editors), War …","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KLXNITI7","journalArticle","1997","Harton, H. C.; Latané, B.","The social self-organization of culture","Self-organization of complex structures: From individual to collective dynamics","","","","","","1997","2022-05-31 10:44:21","2022-05-31 10:44:21","","355–366","","","","","","","","","","","","","","","","","","Google Scholar","","Publisher: Gordon & Breach London","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E45QRATF","book","1988","Hart, Charles William Merton; Pilling, Arnold R.; Goodale, Jane Carter","The Tiwi of North Australia","","","","","","","1988","2022-05-31 10:44:07","2022-05-31 10:44:07","","","","","","","","","","","","","Case Studies in Cultural Anthr","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KDG4YXV7","journalArticle","1991","Haraway, Donna J.","A Cyborg Manifesto. Simians, Cyborgs, and Women","Simians, cyborgs and women: The reinvention of nature","","","","","","1991","2022-05-31 10:43:46","2022-05-31 10:43:46","","149–181","","","","","","","","","","","","","","","","","","Google Scholar","","Publisher: Routledge New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6KCURH2M","book","2005","Hanson, Victor Davis","A war like no other: How the Athenians and Spartans fought the Peloponnesian War","","","","","","","2005","2022-05-31 10:42:57","2022-05-31 10:42:57","","","","","","","","A war like no other","","","","","Random House Incorporated","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IN9GRYH5","book","2004","Hanson, Victor Davis","Ripples of Battle: How wars of the past still determine how we fight, how we live, and how we think","","","","","","","2004","2022-05-31 10:42:35","2022-05-31 10:42:35","","","","","","","","Ripples of Battle","","","","","Anchor","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NZPV8CUF","journalArticle","2000","Raymond, Chevallier","Hanson (Victor Davis).∼∼ Warfare and Agriculture in Classical Greece.∼∼","Revue belge de philologie et d'histoire","","","","","","2000","2022-05-31 10:41:53","2022-05-31 10:41:53","","236–237","","1","78","","","","","","","","","","","","","","","Google Scholar","","Publisher: Persée-Portail des revues scientifiques en SHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3KISCYRN","journalArticle","1966","Hanks, Lucien M.","The corporation and the entourage: A comparison of Thai and American social organization","Catalyst","","","","","","1966","2022-05-31 10:39:27","2022-05-31 10:39:27","","55–63","","","2","","","The corporation and the entourage","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GFL9C2IK","book","1976","Zubrow, Ezra B.W.","Demographic anthropology: Quantitative approaches","","","","","","","1976","2022-05-31 10:38:31","2022-07-01 04:10:43","","","","","","","","Demographic anthropology","","","","","Albuquerque: University of New Mexico Press","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TLRYJK3R","book","1976","Hammel, Eugene A.","The matrilateral implications of structural cross-cousin marriage","","","","","","","1976","2022-05-31 10:38:04","2022-05-31 10:38:04","","","","","","","","","","","","","University of New Mexico Press","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3RMIULAK","book","1939","Hamlin, Paul Mahlon","Legal Education in Colonial New York","","","","","","","1939","2022-05-31 10:37:51","2022-05-31 10:37:51","","","","","","","","","","","","","New York University Law Quarterly Review","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7CERZVK5","book","1973","Greenhalgh, Pal","Early Greek Warfare: Horsemen and Chariots in the Homeric and Archaic Ages","","","","","","","1973","2022-05-31 10:37:01","2022-07-04 03:52:17","","","236","","","","","Early Greek Warfare","","","","","CUP Archive","","en","","","","","Google Books","","Google-Books-ID: Ouo8AAAAIAAJ","","","https://books.google.co.kr/books?id=Ouo8AAAAIAAJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
